,username,retweetCount,replyCount,followersCount
6670,iamdamnsam,0.0,0.0,4212.0
8074,quintessenceng,0.0,0.0,401.0
8073,quigs57,0.0,0.0,146.0
6797,james3neal,0.0,0.0,9982.0
8072,quietswami,0.0,1.0,1121.0
6773,itsweezie,0.0,0.0,8891.0
6772,itsvannbruh,0.0,0.0,489.0
6771,its_3lvyz,0.0,0.0,938.0
8039,prospectarchs,0.0,0.0,758.0
6769,itohandesigns,0.0,0.0,494.0
8041,provenienz,0.0,0.0,484.0
9045,yemotoye,0.0,0.0,1464.0
8042,psravenscroft1,0.0,0.0,16.0
8043,pstayodeleawe,0.0,0.0,68.0
8044,psychicboi,0.0,1.0,46.0
8045,ptalpur,0.0,0.0,224.0
8047,ptphillips,0.0,0.0,165.0
6765,ismaildattiSaid,0.0,0.0,128.0
6764,isearch247,0.0,0.0,1668.0
6763,iscotchdotca,0.0,0.0,639.0
6762,isaskazka,0.0,0.0,354.0
8048,publicradionerd,0.0,0.0,2122.0
6761,isai4031,0.0,0.0,255.0
8049,publicsphereng,0.0,0.0,216.0
8035,profjohnrdavis,0.0,0.0,306.0
6774,itsyungdexy,0.0,0.0,534.0
6775,itz_danialves,0.0,0.0,280.0
6786,jSWahutu_nyu,0.0,0.0,626.0
6796,jalexis24,0.0,0.0,471.0
6794,jahmanoladejo,0.0,0.0,3481.0
6793,jadoctorbird,0.0,0.0,259.0
6792,jacksudom,0.0,0.0,113.0
6791,jackiedeburca,0.0,0.0,32962.0
6790,jackdisco,0.0,1.0,1126.0
6789,jack39191527,0.0,1.0,51.0
8029,privjetshawaii,0.0,0.0,67.0
6785,izrah_,0.0,0.0,1151.0
6776,itzjoyvick,0.0,0.0,290.0
8030,priyam321,0.0,0.0,247.0
6784,iykemarizu,0.0,0.0,199.0
6783,iyamuvic007,0.0,1.0,348.0
6782,iyamah09,0.0,0.0,1592.0
6780,ivowtothee,0.0,0.0,1295.0
6779,iveknowidea,0.0,0.0,24.0
8032,product_africaa,0.0,0.0,6.0
6778,iufmedia,0.0,0.0,40.0
8050,pubrooms,0.0,0.0,3187.0
6758,is_yaddy,0.0,0.0,84.0
6757,irukanews,0.0,0.0,82.0
6732,inkl,0.0,0.0,9870.0
8063,qooldad1978,0.0,0.0,1179.0
8064,qqistauri,0.0,0.0,100.0
6736,inspiredMichael,0.0,0.0,661.0
6735,insidebizng,0.0,0.0,19510.0
8065,qtchong,0.0,0.0,47.0
6734,innear,0.0,0.0,1172.0
8066,qubesmagazine,0.0,0.0,3753.0
6733,inkme211,0.0,0.0,2902.0
6731,ingrea,0.0,0.0,324.0
8061,qeeble,0.0,1.0,464.0
6730,infosActus,0.0,0.0,69992.0
8067,queen2_s,0.0,0.0,8.0
6729,infonation2,0.0,0.0,2371.0
8068,queenAyacodoba1,0.0,0.0,555.0
6726,inebriart,0.0,0.0,7031.0
8070,queershakespear,0.0,1.0,124.0
8071,quickshopngHQ,0.0,1.0,6.0
6723,industrialarts,0.0,0.0,175346.0
8062,qobitah,0.0,0.0,16.0
6740,intelligencepo3,0.0,0.0,16.0
8051,punished_monkey,0.0,0.0,35.0
6748,ionigeria,0.0,0.0,723.0
8053,purapuraoul,0.0,0.0,16.0
8054,purelyfast,0.0,0.0,20875.0
8055,purplepangolin,0.0,0.0,210.0
6752,iratsimmons,0.0,0.0,1359.0
6751,iratesheep,0.0,1.0,1139.0
6750,iransera,0.0,0.0,857.0
6749,iphigenie,0.0,0.0,2762.0
8056,purrples,0.0,0.0,15966.0
6747,ionhandshaker,0.0,1.0,333.0
8060,qELzlikkLE,0.0,0.0,1715.0
6746,inyilowo,0.0,0.0,630.0
8057,pustekuchen305,0.0,0.0,213.0
6745,invisiblearchi1,0.0,0.0,5.0
6744,intlibecosoc,0.0,1.0,1986.0
8058,pusztaijanos279,0.0,0.0,2138.0
8059,putinnty,0.0,0.0,7.0
6743,internatinalnew,0.0,0.0,7.0
6742,interfaceando,0.0,0.0,3369.0
7203,liznangel3,0.0,0.0,1061.0
0,04nbod,0.0,1.0,780.0
5358,archnet,0.0,0.0,3154.0
1794,G_O_J_O,0.0,0.0,747.0
1815,GazetteVima,0.0,0.0,11.0
1813,GavinChait,0.0,0.0,855.0
1812,Gaudiumng,0.0,0.0,57.0
1811,Gasperpk,0.0,0.0,86.0
1810,Garynjordan,0.0,0.0,751.0
1809,Garymcbrigde,0.0,0.0,1779.0
1805,GarinBurbank,0.0,0.0,82.0
1802,GalleryFrank,0.0,0.0,2868.0
1800,GaliaGalit,0.0,0.0,14059.0
1798,Gail_Lord,0.0,0.0,3016.0
1797,GabySmithTV,0.0,0.0,727.0
1796,GabriellaSwerl,0.0,0.0,4686.0
1793,GWorldComments,0.0,0.0,311.0
1868,GilesOmezi,0.0,0.0,298.0
1791,GTimbuktu,0.0,0.0,37.0
1789,GOSBIZ,0.0,0.0,89.0
1788,GONigeriaNews,0.0,0.0,726.0
1785,GJabuani,0.0,0.0,20.0
1784,GI_NewYork,0.0,0.0,9465.0
1783,GIOAssassin,0.0,0.0,4688.0
1777,FutureWorldCen,0.0,0.0,3633.0
1776,FurtherMarkets,0.0,0.0,68.0
1774,Funke_Treasure,0.0,0.0,4764.0
1771,FujiiPonta,0.0,0.0,32.0
1770,Fufugang,0.0,0.0,138.0
1769,Fuerza943fm,0.0,0.0,16283.0
1817,Gbaghazi,0.0,0.0,1040.0
1818,Gbemilekhe,0.0,0.0,2039.0
1820,GbetuBlog,0.0,0.0,2409.0
1821,GbgRick,0.0,0.0,453.0
1865,GiantGhost2,0.0,0.0,178.0
1862,Ghnewsexpress,0.0,0.0,330.0
1861,Ghizzi_d,0.0,0.0,607.0
1860,GhideGe,0.0,0.0,117.0
1857,Ghanasoccernet,0.0,0.0,101815.0
1856,Ghanamansports,0.0,0.0,129.0
1855,GhaRisingStars,0.0,0.0,2775.0
1849,German_Dictator,0.0,0.0,821.0
1847,Geraint_Smith,0.0,0.0,790.0
1846,GeorgusPorgus99,0.0,0.0,555.0
1844,GeorgieAgass,0.0,1.0,2441.0
1842,GeorgeThe9th,0.0,2.0,788.0
1840,GeorgePoris,0.0,0.0,90.0
1839,GeorgeM05252851,0.0,0.0,0.0
1838,GeorgeAkhator,0.0,2.0,531.0
1836,GeogOnGeography,0.0,0.0,109.0
1835,GeoffSpender,0.0,1.0,68.0
1833,GeneralRhivous,0.0,2.0,487.0
1832,GeneralJugod,0.0,1.0,919.0
1830,GemsofAfrica,0.0,0.0,99.0
1827,Geezgo,0.0,0.0,17.0
1826,GeeDotMedia,0.0,0.0,65.0
1825,GeeChuma,0.0,0.0,147.0
1823,Gblagosart,0.0,0.0,17.0
1822,Gbkmnetwork,0.0,0.0,1429.0
1768,FrontRowMezz,0.0,0.0,202.0
1767,Frommel14,0.0,0.0,6.0
1766,FromLooted,0.0,1.0,10.0
1731,FondsBJP,0.0,0.0,1018.0
1725,FloydBustillos,0.0,0.0,1009.0
1724,FloralMarch,0.0,0.0,76.0
1723,FloatingAfrican,0.0,0.0,206.0
1722,FlipkingHenry,0.0,0.0,33.0
1721,FlashcrunchCom,0.0,0.0,0.0
1720,FlaShBloGLive,0.0,0.0,1184.0
1718,Fitzjibbie,0.0,0.0,448.0
1716,First_floor_8,0.0,2.0,2563.0
1711,FindNigeria,0.0,0.0,826.0
1708,FilmOrFootball,0.0,0.0,425.0
1706,FightLikeChe,0.0,1.0,32.0
1703,FicusTv,0.0,0.0,127.0
1701,Fi5Drums,0.0,0.0,1809.0
1699,Fergusbartfast,0.0,0.0,134.0
1697,FerSalvad,0.0,0.0,71.0
1694,FelyTchaco,0.0,1.0,141.0
1692,Felixkawawa,0.0,0.0,13.0
1690,Felix24124630,0.0,0.0,4.0
1687,Felawasaprophet,0.0,0.0,129.0
1686,FeinViolins,0.0,0.0,3748.0
1685,FegurTrump,0.0,1.0,821.0
1684,FeeWhitelaw,0.0,0.0,2264.0
1682,Favbreed1,0.0,0.0,1493.0
1681,FaultlesFinish,0.0,0.0,408.0
1679,FaublesFables,0.0,0.0,2421.0
1728,FocusFMSports,0.0,0.0,1239.0
1732,Football360gh,0.0,0.0,1025.0
1765,FroMaestro,0.0,0.0,319.0
1733,FootyAfric,0.0,0.0,2620.0
1764,Fritschard,0.0,1.0,121.0
1763,FreshlyPressed7,0.0,0.0,11.0
1762,FreshNewsng,0.0,0.0,1177.0
1761,FremerMedia,0.0,0.0,9691.0
1760,FreieWeltEu,0.0,0.0,681.0
1759,Freelancer61,0.0,0.0,53.0
1758,FredrikGiertsen,0.0,1.0,1561.0
1757,FrederiekevWijk,0.0,0.0,121.0
1756,FrankMill20,0.0,0.0,6.0
1755,FrankBoucton,0.0,0.0,378.0
1754,Francoisdericci,0.0,0.0,52.0
1753,FrancoisToup,0.0,0.0,1183.0
1751,FrancisOzi,0.0,0.0,1030.0
1750,FrancisHayden1,0.0,0.0,494.0
1748,FranJGuy,0.0,0.0,715.0
1747,FragGroup,0.0,0.0,659.0
1743,FourRedShoes,0.0,0.0,9873.0
1741,ForumOpinion,0.0,1.0,89303.0
1740,Fortuneplay3,0.0,0.0,640.0
1739,FortSmithRAM,0.0,0.0,717.0
1738,Fornbirkibeinn,0.0,0.0,668.0
1737,ForgetWinnetou,0.0,0.0,373.0
1736,ForAfricanArt,0.0,0.0,291.0
1735,Footyheaded1,0.0,0.0,14.0
1734,FootyGhana,0.0,0.0,37729.0
1867,GilesLtd,0.0,0.0,315.0
1869,GimbaFaith,0.0,1.0,706.0
2050,HommeClasique,0.0,0.0,690.0
1979,HeadsUpRISD,0.0,0.0,0.0
1993,HelenKlebesadel,0.0,0.0,399.0
1991,HelenAntrobus,0.0,0.0,4117.0
1990,HeleenTouquet,0.0,0.0,3372.0
1988,HeeSpicy,0.0,0.0,184.0
1987,Hedgehogwimp,0.0,1.0,52.0
1986,HeckHaecHoc,0.0,0.0,123.0
1985,HeatingProf,0.0,0.0,903.0
1984,HeatherJephcote,0.0,0.0,81.0
1983,HeathbrookPri,0.0,0.0,890.0
1982,Heartbeat360NG,0.0,0.0,254.0
1981,HeartNewsEast,0.0,0.0,9520.0
1980,HealthLifeM,0.0,0.0,36.0
1978,HeWatchesOver,0.0,0.0,1017.0
1870,GirlRacerSian,0.0,0.0,425.0
1976,HavyPage,0.0,0.0,29.0
1973,HassanEVawda,0.0,0.0,1422.0
1972,HassamJohn,0.0,0.0,11.0
1969,Harvey4Jan,0.0,1.0,1413.0
1968,Harry_niclach,0.0,0.0,210.0
1967,HarryJelley,0.0,0.0,947.0
1964,HarneeshG,0.0,0.0,865.0
1963,HarisAlisic,0.0,0.0,28658.0
1962,Harini_Iyengar,0.0,0.0,6668.0
1961,Hardly26375072,0.0,0.0,122.0
1958,Handsome1105,0.0,0.0,127.0
1956,HamsonNed,0.0,0.0,66.0
1994,HelenPins,0.0,6.0,712.0
1995,Helenreflects,0.0,0.0,11375.0
1996,Helixtwice,0.0,0.0,3998.0
1997,HelmutSchimpfke,0.0,0.0,4133.0
2047,HollinsMrhump,0.0,0.0,2426.0
2046,HollieGoodall,0.0,1.0,824.0
2041,HivosTV,0.0,0.0,109.0
2038,HistoryofAfric1,0.0,0.0,59.0
2037,Historylizer,0.0,0.0,545.0
2035,HistoryVcj,0.0,1.0,86.0
2033,HistoryOfArtApp,0.0,0.0,96.0
2029,HistoricallyP,0.0,0.0,0.0
2028,HistoriansConn1,0.0,0.0,17.0
2027,HistorianofArch,0.0,4.0,546.0
2025,HistoChatbot,0.0,0.0,35.0
2024,HistDialogue,0.0,0.0,1344.0
2021,HirakJy78843653,0.0,0.0,11.0
2020,HiltonAbuja,0.0,0.0,8900.0
2016,HillaryTakudzwa,0.0,0.0,4397.0
2015,HilaryOrange,0.0,0.0,1058.0
2014,HikingHistorian,0.0,0.0,1075.0
2012,HeyladyMD,0.0,0.0,596.0
2011,HeroEnt,0.0,0.0,19491.0
2010,HermattanLLC,0.0,0.0,159.0
2009,Heritagecity,0.0,0.0,2445.0
2006,HeritageAffair,0.0,0.0,374.0
2005,Herewar66545077,0.0,1.0,561.0
2004,Heresy_Corner,0.0,1.0,4511.0
2003,HeraldAfrican,0.0,0.0,23.0
1954,Hajime77com,0.0,0.0,1633.0
1953,HafisToksKadiri,0.0,0.0,58.0
1952,Hafi__z,0.0,1.0,2481.0
1905,Graham_Bowley,0.0,0.0,6423.0
1903,GrafvonEychendo,0.0,0.0,995.0
1902,GraemeDavis,0.0,1.0,216.0
1901,Gpoptosis,0.0,0.0,804.0
1900,GotALightBoy,0.0,0.0,674.0
1899,Goodnews_Africa,0.0,0.0,373.0
1898,GoodWomanHealth,0.0,1.0,32.0
1897,GoodArtG,0.0,0.0,18.0
1894,Goallmahn,0.0,0.0,19.0
1893,GoaTranceNET,0.0,0.0,4122.0
1892,GoAfricaNetwork,0.0,0.0,455.0
1891,Go247B,0.0,0.0,49.0
1890,GlumpyGump,0.0,0.0,657.0
1888,GlobbalConnect,0.0,0.0,2939.0
1887,Globalbizdynam1,0.0,0.0,740.0
1886,GlobalSFSU,0.0,0.0,128.0
1885,GlobalNewsLead1,0.0,0.0,70.0
1883,GlobalGatherin,0.0,0.0,10917.0
1882,Glasgowgangland,0.0,0.0,10057.0
1881,Glasgowegian,0.0,0.0,2814.0
1880,Gjallarhornet,0.0,0.0,8864.0
1876,Gistfactory,0.0,0.0,4227.0
1875,Gistclip,0.0,0.0,33.0
1874,GistReel,0.0,0.0,283819.0
1873,Gishuvski,0.0,0.0,19109.0
1871,GirlsClothingK,0.0,0.0,36.0
1904,GrahamArts,0.0,0.0,48.0
1907,GramtionBot,0.0,0.0,488.0
1951,HackerNewsTop10,0.0,0.0,207.0
1908,GranRwa,0.0,0.0,2084.0
1950,HabuSadeik,0.0,0.0,1818.0
1947,HRegev,0.0,0.0,172.0
1946,HRefemena,0.0,0.0,16867.0
1945,HRAtkinson1,0.0,1.0,1373.0
1944,HNTweets,0.0,0.0,18183.0
1943,HL_Robertson,0.0,0.0,1246.0
1941,HEontap,0.0,0.0,9648.0
1940,HCMahnke,0.0,0.0,539.0
1937,GyanAbout,0.0,0.0,19.0
1936,Gwendoline2305,0.0,0.0,1465.0
1935,Gunow_uk,0.0,0.0,323.0
1934,Gulshansingh206,0.0,0.0,23.0
1931,Guason24563693,0.0,0.0,78.0
1926,Guarantor2011,0.0,0.0,8041.0
1925,GuRuth,0.0,0.0,4071.0
1924,GskAfrika,0.0,0.0,13.0
1923,GrumpyCecil,0.0,0.0,8.0
1922,Growlerythought,0.0,0.0,4144.0
1921,GrowWoody,0.0,0.0,210.0
1920,GroundImpressi1,0.0,0.0,670.0
1916,Greyfoxp,0.0,1.0,727.0
1914,GregBarradale,0.0,1.0,1028.0
1912,GreeceOutsideIn,0.0,0.0,1970.0
1910,Great9ija,0.0,0.0,1887.0
1909,GraphixBliss,0.0,0.0,185.0
1678,FatGayFriend,0.0,1.0,743.0
1677,FarleyyTasha,0.0,0.0,1.0
1676,FarabaleAfrica,0.0,0.0,29458.0
1451,DsgracefulRider,0.0,0.0,234.0
1468,EICatHome,0.0,0.0,2089.0
1467,EFW48,0.0,0.0,11394.0
1463,EAAHeritageLost,0.0,0.0,236.0
1461,DylanMc50991216,0.0,0.0,4.0
1460,DuncanPhilps,0.0,0.0,119.0
1459,Dukespoint,0.0,0.0,2458.0
1458,Duke_Vincenzo,0.0,0.0,886.0
1456,DudekLinda,0.0,0.0,4500.0
1455,DuchessOrpah,0.0,0.0,4252.0
1454,Dubuhassan,0.0,2.0,79.0
1453,DublingreenB,0.0,1.0,751.0
1452,DubLoony,0.0,0.0,1566.0
1449,DrtySexyHistory,0.0,0.0,908.0
1675,FarFromBeingGod,0.0,0.0,1582.0
1447,Dresscodeworld,0.0,0.0,55.0
1446,DreadlockedJ,0.0,1.0,410.0
1443,Dr_Reb_Shepp,0.0,0.0,229.0
1442,Dr_Plinius,0.0,0.0,423.0
1441,Dr_NdodanaBreen,0.0,0.0,1727.0
1439,Dr_Banmz,0.0,0.0,102.0
1438,DrSimonSays2,0.0,0.0,102.0
1437,DrSarahED,0.0,0.0,350.0
1435,DrOliBetts,0.0,0.0,2156.0
1434,DrMonreaux,0.0,0.0,1320.0
1432,DrMarkDoyle,0.0,0.0,2491.0
1431,DrMCar,0.0,0.0,1520.0
1469,EINWorldNews,0.0,0.0,895.0
1470,EKorinth,0.0,0.0,128.0
1471,ELBordeaux,0.0,1.0,4554.0
1473,ELVUgo,0.0,0.0,59.0
1515,EdmondTanya,0.0,0.0,2644.0
1512,EdithSm23558554,0.0,0.0,1.0
1511,EdinspireGeoff,0.0,0.0,1304.0
1509,EdenDiodati,0.0,0.0,1900.0
1508,Eddy65,0.0,0.0,165.0
1505,EdCross65972665,0.0,0.0,308.0
1502,EchoChamberUncu,0.0,0.0,1253.0
1498,EboSmith14AFC,0.0,0.0,5497.0
1496,EazyIshaq,0.0,0.0,103.0
1495,Easy_Branches,0.0,0.0,51521.0
1494,EasyEnglishFree,0.0,0.0,343.0
1493,Easterdude,0.0,0.0,3.0
1492,EastAfricanP,0.0,0.0,1810.0
1491,EastAfricArchOn,0.0,0.0,943.0
1490,Earthtenant,0.0,0.0,12313.0
1489,Eades_Tweets,0.0,0.0,3723.0
1487,EXYZ14,0.0,0.0,14.0
1486,EXILE_NEW,0.0,0.0,2166.0
1485,EURACC,0.0,0.0,929.0
1482,ERR_Librarian,0.0,0.0,196.0
1481,EPolemicist,0.0,1.0,15.0
1480,EPIAfrica,0.0,0.0,4598.0
1478,ENG89480755,0.0,0.0,14.0
1476,EMorton_Biz_Int,0.0,0.0,586.0
1475,EMediaConnect,0.0,0.0,106.0
1428,DrK_W1984,0.0,2.0,2470.0
1427,DrJennie_Morgan,0.0,0.0,1755.0
1426,DrJaneLovell,0.0,0.0,2109.0
1382,DonaAol,0.0,0.0,71.0
1379,DomM_G_,0.0,2.0,1285.0
1378,DolphinSch,0.0,0.0,598.0
1376,Dognostix,0.0,0.0,100.0
1375,DoctressStory,0.0,0.0,3845.0
1374,Doctor_Hue,0.0,0.0,743.0
1373,DocEddY,0.0,0.0,93.0
1371,DjunaSBarnes,0.0,0.0,267.0
1370,DjAfrican,0.0,0.0,1467.0
1368,DistinctToday,0.0,0.0,85.0
1367,DisplacedNation,0.0,0.0,3795.0
1366,Dis_Naija,0.0,0.0,12865.0
1363,Dinyberry,0.0,0.0,41.0
1361,Dineophasha20,0.0,0.0,2246.0
1360,Dinanewman,0.0,0.0,1313.0
1358,DimensionsCC,0.0,0.0,388.0
1356,DigitalPhamcist,0.0,1.0,12588.0
1355,DigitalNomadRob,0.0,0.0,1280.0
1354,DieuPoulet,0.0,0.0,404.0
1353,DietsQ,0.0,1.0,395.0
1352,DieErfenis,0.0,0.0,230.0
1351,DidiEmokpare,0.0,0.0,342.0
1350,DickyLafour,0.0,0.0,2.0
1349,DickensOlewe,0.0,0.0,5439.0
1348,DiceyPrince_,0.0,2.0,4558.0
1347,DiasporasN,0.0,0.0,898.0
1381,DonShakaMusic,0.0,0.0,7.0
1383,DonaldMBrown79,0.0,0.0,161.0
1425,DrJPPham,0.0,0.0,10896.0
1386,Donmikky77,0.0,0.0,237.0
1424,DrJGo,0.0,0.0,298.0
1423,DrJFTFernandes,0.0,1.0,1547.0
1422,DrJACameron,0.0,0.0,3440.0
1421,DrIanSmith,0.0,0.0,61705.0
1420,DrHollyQuinton,0.0,0.0,1196.0
1419,DrHarris1911,0.0,0.0,4291.0
1418,DrGrimmTweets,0.0,0.0,3339.0
1413,DrDavidLRoberts,0.0,0.0,2298.0
1411,DrDaramola,0.0,0.0,1111.0
1409,DrCourtneyShah,0.0,0.0,578.0
1408,DrChikaEsiobu,0.0,1.0,3473.0
1407,DrCerenOzpinar,0.0,0.0,372.0
1406,DrBibiNeumann1,0.0,0.0,1320.0
1405,DrBahijjaRaimiA,0.0,0.0,1333.0
1400,DpStateFuneral,0.0,0.0,78.0
1398,DoyenneArcanna,0.0,0.0,1090.0
1396,Douglas_Ehis,0.0,0.0,433.0
1395,DougieFalconer,0.0,1.0,1550.0
1394,DougMcIntosh7,0.0,2.0,4107.0
1393,DoubleUp310,0.0,1.0,149.0
1392,DoubleQuicktime,0.0,0.0,1739.0
1390,Dot_E_Fresh,0.0,0.0,316.0
1389,DorsetWriter,0.0,0.0,392.0
1388,DoraBro96090357,0.0,0.0,21.0
1387,DonnininoS,0.0,0.0,4084.0
1518,EdoTokaido,0.0,0.0,3324.0
1519,EdogiawerieAbi1,0.0,1.0,0.0
1520,EduTrendsView,0.0,0.0,1277.0
1635,Exculturobur124,0.0,0.0,531.0
1632,EviviNguema,0.0,0.0,1585.0
1631,Evie_Calling,0.0,2.0,1324.0
1629,EversleyP,0.0,0.0,643.0
1628,EveraldTimothy,0.0,0.0,86.0
1627,EverReese,0.0,0.0,581.0
1626,EventsNelson,0.0,0.0,80.0
1625,EventsHotspots,0.0,0.0,327.0
1624,EvenEzra,0.0,0.0,64.0
1623,EvelynOsagieArt,0.0,0.0,61.0
1622,EvePendle,0.0,1.0,806.0
1621,Evarrer,0.0,0.0,574.0
1620,EvanOsazee,0.0,0.0,42.0
1618,Euroit01,0.0,0.0,2878.0
1617,Euro_Newsweek,0.0,0.0,2751.0
1616,EuroTreasuresSL,0.0,0.0,47.0
1614,EtinosasereO,0.0,2.0,10822.0
1613,EthniqueWww,0.0,0.0,0.0
1611,EthioMonitor,0.0,0.0,358.0
1610,EternalPanther,0.0,0.0,77.0
1609,EstherLambert1,0.0,0.0,232.0
1608,EstelleUba,0.0,0.0,348.0
1607,EsteemloadedHub,0.0,0.0,1061.0
1605,EsosaAihie,0.0,0.0,365.0
1604,EsiMizen,0.0,0.0,39.0
1602,ErmBison,0.0,1.0,180.0
1634,ExBulletinUk,0.0,0.0,305.0
1637,ExporterNews,0.0,0.0,349.0
1598,ErikLandsberg,0.0,0.0,149.0
1638,ExteriorCar,0.0,0.0,124.0
1674,Fantomas2go,0.0,0.0,6488.0
1673,FantasticBabyT,0.0,0.0,20.0
1672,Faisalyahaya1,0.0,0.0,91.0
1671,FahamuAfrica,0.0,0.0,5297.0
1670,Factstvcameroon,0.0,0.0,161.0
1669,FacetsOfI,0.0,0.0,171.0
1667,Fabiolucv,0.0,0.0,1056.0
1666,FabioA90963180,0.0,0.0,90.0
1663,FPM_India,0.0,0.0,300.0
1662,FOLUKE_DARAMOLA,0.0,0.0,1794.0
1661,FOILondon,0.0,1.0,200.0
1658,FListerFell,0.0,0.0,347.0
1657,FLYFLEDGLINGFLY,0.0,0.0,1151.0
1655,FHeimburger,0.0,0.0,3211.0
1654,FFPW8,0.0,3.0,0.0
1653,FECouleurs,0.0,0.0,12.0
1650,FAZ_NET,0.0,0.0,62460.0
1649,FAZ_Kunstmarkt,0.0,0.0,10308.0
1648,FAZ_Feuilleton,0.0,0.0,72157.0
1647,FARAcharityshop,0.0,0.0,1292.0
1646,FANTASTICRADIOO,0.0,0.0,5820.0
1644,Ezra_90,0.0,1.0,27.0
1642,EyitayoOginni,0.0,1.0,1526.0
1641,EyesOfTruth_,0.0,0.0,461.0
1640,EyeWitness101,0.0,0.0,194.0
1600,Erin_newOT,0.0,0.0,212.0
1597,EricFripp,0.0,0.0,984.0
1522,EducationGov,0.0,0.0,924.0
1561,ElmerPalaceSE25,0.0,0.0,2475.0
1559,Ellaviv2,0.0,0.0,93.0
1558,ElizeBiermann,0.0,0.0,815.0
1557,Elizabethera_,0.0,0.0,408.0
1555,ElishaAniston,0.0,0.0,71.0
1554,ElisaGravil,0.0,0.0,1685.0
1553,ElieEweka,0.0,0.0,6465.0
1552,Eli_Kunene,0.0,0.0,4370.0
1551,Elfuego_Azul,0.0,0.0,93.0
1550,EleganzaEbonita,0.0,0.0,559.0
1549,EleanorFisher_,0.0,0.0,669.0
1548,ElaineESullivan,0.0,0.0,386.0
1547,ElMonstruoIlust,0.0,0.0,838.0
1545,ElGrouty,0.0,0.0,362.0
1541,EkineAdeola,0.0,0.0,192.0
1540,EkezuIkpa_II,0.0,0.0,626.0
1539,EjioforMichaels,0.0,0.0,144.0
1535,EhiEhidan,0.0,0.0,4185.0
1533,EgbeElla,0.0,0.0,175.0
1531,EdythK,0.0,1.0,6858.0
1530,EdwardsEdwrd,0.0,2.0,288.0
1529,EdwardW34568801,0.0,0.0,87.0
1528,EdwardMyrie,0.0,0.0,0.0
1526,EdumOfong,0.0,0.0,117.0
1525,EducatorWilcox,0.0,0.0,377.0
1523,EducationTrend,0.0,0.0,3344.0
1560,EllysEyeland,0.0,0.0,781.0
1562,Elmigue14653931,0.0,0.0,27.0
1596,EricCulcha,0.0,0.0,237.0
1563,ElombahNews,0.0,0.0,309.0
1595,ErebusSagace,0.0,0.0,175.0
1594,Erebus1197,0.0,0.0,169.0
1593,Er1nKenny,0.0,0.0,581.0
1591,EphremKITOYI,0.0,0.0,604.0
1589,EnuguVoice,0.0,0.0,125.0
1588,Entologist,0.0,0.0,33.0
1587,EnterSa64248346,0.0,0.0,651.0
1586,Ent_Redefined,0.0,0.0,19308.0
1585,EnsBot,0.0,1.0,1593.0
1584,EniolaHavoc,0.0,0.0,4350.0
1583,EnigmaBeth,0.0,0.0,1135.0
1582,EnigeriaNg,0.0,0.0,30.0
1581,EnglishConserv,0.0,0.0,60.0
1578,EnMacondo,0.0,0.0,403.0
1577,EmpressiveNaija,0.0,0.0,1194.0
1575,Emmanue09750620,0.0,0.0,8.0
1574,EmmaTheresaJ,0.0,1.0,1304.0
1572,EmmaHslwd,0.0,0.0,1548.0
1571,EmilieBAC,0.0,0.0,123.0
1569,EmeRaldPrinXess,0.0,0.0,522.0
1568,ElwynLloydJones,0.0,0.0,1294.0
1567,ElviraStahl,0.0,0.0,73.0
1566,EltioEsse_Art,0.0,0.0,336.0
1565,ElsaMaishman,0.0,0.0,1453.0
1564,ElsTimmy,0.0,0.0,316.0
2049,HomeTcs,0.0,0.0,1.0
2051,HonPorfirio,0.0,1.0,267.0
1344,Dian5,0.0,0.0,12081.0
2499,KaylanVaillanc1,0.0,0.0,6.0
2516,KeshiSunday,0.0,0.0,324.0
2515,KerrieThornhill,0.0,2.0,790.0
2514,KernelP61497969,0.0,0.0,2.0
2511,KennedyWoke,0.0,0.0,31.0
2510,KeneAnosike,0.0,0.0,285.0
2507,Kemmiiii,0.0,1.0,837.0
2506,KemiOwonibi,0.0,0.0,286.0
2505,KemeticHistory,0.0,0.0,972.0
2504,KelvinRadcliffe,0.0,1.0,4339.0
2503,KellyCrowWSJ,0.0,0.0,29092.0
2502,KeiraSoleore,0.0,0.0,1072.0
2501,KeepWarden,0.0,0.0,205.0
2498,KayDawodu,0.0,0.0,327.0
2562,KonstantinoArte,0.0,0.0,113.0
2497,KavitaUrbanist,0.0,0.0,655.0
2496,KausuKuzah,0.0,0.0,73.0
2494,KatyavdGK,0.0,0.0,1298.0
2493,Katombozi,0.0,0.0,837.0
2492,Katmandu_25,0.0,0.0,226.0
2491,KatieTheArtLady,0.0,2.0,89.0
2489,Kathy_Bramley,0.0,0.0,796.0
2488,KathrynRoyle,0.0,0.0,449.0
2487,KathrynDahou1,0.0,0.0,105.0
2486,KathrynBtweets,0.0,0.0,1586.0
2484,KatherineSalahi,0.0,0.0,339.0
2482,Katchysangel,0.0,0.0,1073.0
2517,KevinRtampa,0.0,0.0,95.0
2518,KevinWiles17,0.0,0.0,75.0
2519,Kevin_Masters_,0.0,0.0,110.0
2520,KfWakai,0.0,0.0,474.0
2560,Komepraise,0.0,0.0,31.0
2558,Kolonial16,0.0,0.0,157.0
2555,Kojoo_Kay,0.0,0.0,1070.0
2554,KnowThyselfFADA,0.0,0.0,16.0
2553,KnowThisng,0.0,0.0,4.0
2552,KnowAfricanNow,0.0,0.0,1.0
