,author,count,surname,race,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",african
1182,s riga,2,riga,"GreaterEuropean,WestEuropean,Hispanic",0.00073427154,0.027569192,0.035056103,0.0077672075,0.009350261,0.0053531923,0.0111315455,0.014670916,0.083630025,0.018039374,0.52031815,0.2517228,0.014656874,Non-African
185,c act,2,act,"GreaterEuropean,British",0.01592656,0.024783984,0.10974847,0.022386018,0.03819911,0.32743663,0.06741078,0.09498269,0.123296484,0.02866357,0.047580384,0.07925404,0.020331303,Non-African
570,j clark,2,clark,"GreaterEuropean,British",0.0078981165,0.018676993,0.00027307434,0.0007567234,0.0004946473,0.9334869,0.00074929267,0.0033703512,0.017841712,0.00037730037,0.01306599,0.0026488383,0.00036023784,Non-African
950,ml holmes,2,holmes,"GreaterEuropean,British",0.0037033516,0.0006975677,0.003010195,0.0041279886,0.0012263774,0.9033859,0.0036691742,0.0141424,0.0027273528,0.0040426194,0.035159383,0.00202106,0.022086736,Non-African
319,de staff,2,staff,"GreaterEuropean,EastEuropean",0.011669143,0.0032542564,0.003359984,0.0034113587,0.023210337,0.20605114,0.22136046,0.2213043,0.05135057,0.076292954,0.027891444,0.08326469,0.06757934,Non-African
1224,sn dossman,2,dossman,"GreaterEuropean,Jewish",0.0027369945,0.002535747,0.0003947322,0.005551015,0.0036101306,0.22136718,0.01637169,0.59579605,0.06583296,0.046729926,0.027778478,0.008875218,0.00241984,Non-African
613,j o'keefe,2,o'keefe,"GreaterEuropean,British",0.014671791,0.002773663,0.001272304,0.022545844,0.0010546197,0.64778936,0.0017774691,0.005089029,0.2600285,0.00375592,0.027914133,0.010824759,0.0005026055,Non-African
888,m marozeau,2,marozeau,"GreaterEuropean,WestEuropean,French",4.525892e-05,0.000675009,0.0005079722,0.003244576,0.0045082085,0.2348344,0.015377712,0.0098755965,0.69614464,0.0031890157,0.02825291,0.0026725566,0.00067217514,Non-African
1090,r morris,2,morris,"GreaterEuropean,British",0.0029670782,0.0011135652,0.0031042506,0.008915898,0.004459406,0.84525007,0.0023206999,0.058014855,0.03983273,0.002757127,0.021517929,0.00868152,0.0010649158,Non-African
610,j newton,2,newton,"GreaterEuropean,British",0.0016478036,0.0018383453,0.0010223748,0.0017455131,0.00049374084,0.92623794,0.0015375442,0.043450013,0.009361819,0.0006323611,0.010103762,0.0014805954,0.00044826814,Non-African
1178,s ozel,2,ozel,"GreaterEuropean,British",0.004107247,0.023545068,0.0036067334,0.06883079,0.09097706,0.29038006,0.031025311,0.09133534,0.22792165,0.025496446,0.11706586,0.020648282,0.0050602336,Non-African
887,m maletin,2,maletin,"GreaterEuropean,EastEuropean",0.0025941576,0.00076385867,0.014862298,0.030873774,0.010841795,0.0450331,0.6732315,0.01500201,0.16548155,0.008611139,0.013358358,0.014802485,0.0045440393,Non-African
944,mj penton,2,penton,"GreaterEuropean,British",0.009031273,0.004421382,0.005225191,0.0017740969,0.0011214253,0.88042295,0.0019387663,0.04559404,0.028116118,0.0014179219,0.010170726,0.007512856,0.0032532185,Non-African
338,dp conradie,2,conradie,"GreaterEuropean,British",0.0029311914,0.000680852,0.022887126,0.008973921,0.0010493061,0.7143241,0.0024211672,0.027532576,0.11145384,0.0070822802,0.07496176,0.025266716,0.0004350867,Non-African
948,ml anderson,2,anderson,"GreaterEuropean,British",0.00096043694,0.0027006054,0.0013392568,0.006829529,0.0025942964,0.76703686,0.003645611,0.030718414,0.0900473,0.011320328,0.016149482,0.015503822,0.051154103,Non-African
1216,sj van doornmalen,2,van doornmalen,"GreaterEuropean,WestEuropean,Germanic",0.0004346625,0.0005393841,0.00029820003,0.0031925389,0.00037853772,0.06594453,0.020175865,0.04009506,0.24519423,0.5419943,0.030239007,0.016082771,0.035431,Non-African
1214,sj lester,2,lester,"GreaterEuropean,British",0.0030244158,0.0025423567,0.0036172257,0.004860498,0.0034284098,0.7175877,0.012482839,0.18587765,0.027614437,0.007876117,0.0134336585,0.013266602,0.0043880465,Non-African
1163,s katipoglu,2,katipoglu,"GreaterAfrican,Africans",0.005282474,0.00032024673,0.07879812,0.78581285,0.0057743946,0.06086719,0.01601013,0.017090352,0.005009339,0.00044799742,0.0028493577,0.020993339,0.00074421294,African
865,m du louvre,2,du louvre,"GreaterEuropean,WestEuropean,French",0.00013186359,3.788111e-05,0.00071933446,0.00046268193,0.00013228957,0.02813122,4.9039943e-05,0.00052016316,0.94834787,0.00039397637,0.0018934984,0.017581344,0.0015988267,Non-African
579,j fu,2,fu,"Asian,GreaterEastAsian,EastAsian",0.8773964,0.0478692,0.0011204153,0.0009095474,0.0062223217,0.031206354,0.008622965,0.0058508595,0.0018368036,0.002077434,0.007948329,0.008538075,0.00040139744,Non-African
247,ch lutz,2,lutz,"GreaterEuropean,WestEuropean,Nordic",0.0029679933,0.019424045,0.023602469,0.0058119227,0.009523653,0.08409828,0.1326024,0.18683125,0.07805847,0.041907575,0.110994145,0.039788242,0.26438946,Non-African
320,deib la restituzione,2,la restituzione,"GreaterEuropean,WestEuropean,Italian",7.2459174e-05,0.00024180624,1.7686358e-05,0.00019439444,0.00054123276,0.0077149463,0.0026432576,0.0037325635,0.040362902,0.002557178,0.022140602,0.91928047,0.0005004811,Non-African
1162,s ikram,2,ikram,"GreaterAfrican,Muslim",0.0012102708,0.0060115503,0.020545287,0.10084445,0.6160617,0.055749446,0.0046276813,0.035248715,0.019716004,0.0039318227,0.034990527,0.011539744,0.089522794,African
119,aw forward,2,forward,"GreaterEuropean,British",0.024948925,0.001656422,0.01198741,0.000723286,0.0003502299,0.87732345,0.0014039904,0.0143380165,0.041359235,0.0053913207,0.0018984354,0.0026829317,0.015936356,Non-African
128,b buddhas,2,buddhas,"GreaterEuropean,British",0.0008037581,3.0796906e-05,0.057192363,0.0062746317,0.0095526455,0.8632183,0.0008323293,0.0028104552,0.034644604,0.0033549587,0.011051817,0.0076366407,0.0025967178,Non-African
420,fb musonda,2,musonda,"GreaterAfrican,Africans",0.001272802,0.0614176,0.03766667,0.76279473,0.010498545,0.015342334,0.006082794,0.010712575,0.0061925915,0.0059407246,0.055173703,0.021675374,0.0052295756,African
723,jz buchwald,2,buchwald,"GreaterEuropean,Jewish",0.0030971677,0.0044709,0.0029924896,0.00047398097,0.0019310457,0.2550668,0.025474703,0.34078273,0.09394141,0.17510673,0.067806825,0.0170685,0.01178671,Non-African
764,ke hammond,2,hammond,"GreaterEuropean,British",0.002633613,0.0016305408,0.0055829836,0.01203164,0.0027603148,0.8196584,0.0016729371,0.01190123,0.10246585,0.0057894615,0.0071437415,0.005270138,0.021459142,Non-African
286,d malerba,2,malerba,"GreaterEuropean,WestEuropean,Italian",0.0013756715,0.0017130651,0.005244514,0.13695143,0.015664497,0.01224975,0.07251735,0.06278676,0.037965104,0.016202591,0.26091075,0.3601839,0.016234616,Non-African
1344,wr hamilton,2,hamilton,"GreaterEuropean,British",0.0009961303,0.0012278685,0.012599101,0.0066091144,0.008020377,0.7630516,0.0038193879,0.009676391,0.16811264,0.00200014,0.01185405,0.0028162992,0.009216834,Non-African
417,f thomasson,2,thomasson,"GreaterEuropean,British",0.0048561813,0.0024121862,0.0018265747,0.03056622,0.000868853,0.6106563,0.008678497,0.013588604,0.22272591,0.0071837604,0.011812979,0.0108487215,0.07397519,Non-African
1342,wmf petrie,2,petrie,"GreaterEuropean,British",0.0008175673,0.0002013571,0.011688718,0.016020156,0.0004173462,0.8704545,0.0027460277,0.011852079,0.045300342,0.014211087,0.020035293,0.005386898,0.00086869666,Non-African
769,kk bali,2,bali,"Asian,IndianSubContinent",0.0037457936,0.0007826427,0.5663809,0.03373419,0.1358354,0.011842407,0.0077321567,0.011734616,0.0625467,0.006085398,0.01855459,0.1302699,0.010755254,Non-African
450,g liakos,2,liakos,"GreaterEuropean,WestEuropean,Italian",0.019163202,0.017386686,0.047007173,0.1585747,0.04296029,0.054599922,0.17738387,0.06218826,0.043978266,0.0136410585,0.17195289,0.18796434,0.0031993834,Non-African
414,f shyllon,2,shyllon,"GreaterEuropean,British",0.008621999,0.0010877287,0.006635435,0.0020807069,8.110223e-05,0.9457285,0.0011859281,0.003937417,0.022419296,0.00018204113,0.006528333,0.00075563084,0.00075589,Non-African
1336,wg lovell,2,lovell,"GreaterEuropean,British",0.0040465775,0.0011012438,0.0025952065,0.0010768159,0.00037994233,0.93522966,0.0054880567,0.032351527,0.0030430146,0.0006679929,0.0050780773,0.0028671636,0.0060746903,Non-African
51,a peterzens-nysten,2,peterzens-nysten,"GreaterEuropean,WestEuropean,Nordic",0.0020785222,0.00036836433,0.0006389609,0.00580497,0.00046183195,0.22081958,0.1418146,0.25241035,0.035870284,0.06295115,0.0114533035,0.009266629,0.25606135,Non-African
774,kn young,2,young,"GreaterEuropean,British",0.04063518,0.00038023235,0.0016401798,0.0018210694,0.0018274639,0.91646755,0.0021014411,0.016092023,0.0067654583,0.00092184567,0.007655102,0.0016195768,0.0020728854,Non-African
1025,p hotle,2,hotle,"GreaterEuropean,British",0.004301999,0.011753992,0.0053918804,0.008380204,0.0019463198,0.8566206,0.00504747,0.029531263,0.023567144,0.0065397085,0.0044257813,0.0023664956,0.040127102,Non-African
453,g mulgan,2,mulgan,"GreaterAfrican,Muslim",0.018442316,0.0008933831,0.012583996,0.081056595,0.24751791,0.24387413,0.05472413,0.13010697,0.035839796,0.017887624,0.051235754,0.017414236,0.08842321,African
1028,p lacerda,2,lacerda,"GreaterEuropean,WestEuropean,Hispanic",0.0010430437,0.0011713031,0.00088184664,0.0023667123,0.0047685234,0.016397584,0.013708579,0.015125494,0.037405044,0.004645058,0.6075378,0.29081932,0.004129667,Non-African
703,jn loughborough,2,loughborough,"GreaterEuropean,British",0.00088327006,0.0002476455,0.00023675569,0.008270149,0.010399811,0.9606991,0.00085520884,0.0025628034,0.007973945,0.00010043747,0.0068624904,0.00045734143,0.00045111965,Non-African
546,ia stamatoudi,2,stamatoudi,"GreaterAfrican,Muslim",0.003638282,0.0005793595,0.007016634,0.04354309,0.61626375,0.047767907,0.026001578,0.05537954,0.09699482,0.0066928198,0.02325043,0.06925594,0.0036159293,African
456,g pio,2,pio,"GreaterEuropean,WestEuropean,Hispanic",0.0016462319,0.005041857,0.0005715426,0.008247601,0.0016197375,0.025477119,0.0025894614,0.01966505,0.031435624,0.004004126,0.6759309,0.22211842,0.0016523032,Non-African
457,g robertson,2,robertson,"GreaterEuropean,British",0.0011800205,0.0041599516,0.0014256289,0.0031875751,0.00013980086,0.8633755,0.009571371,0.033228055,0.020878889,0.00085716613,0.004406575,0.012722218,0.0448673,Non-African
63,a swenson,2,swenson,"GreaterEuropean,British",0.010612737,0.0010958621,0.0019081541,0.005222801,0.0009419942,0.9368045,0.0012657344,0.006451132,0.01698455,0.00073911075,0.010102529,0.0018606202,0.006010381,Non-African
784,l allen,2,allen,"GreaterEuropean,British",0.011321155,0.0008083484,0.001757896,0.0041010194,0.0038027558,0.9025023,0.0058144857,0.030508408,0.019696057,0.0021285417,0.008399423,0.0013223476,0.007837323,Non-African
1321,w kramer,2,kramer,"GreaterEuropean,Jewish",0.0025590123,0.0010230701,0.010814318,0.0050795716,0.020866605,0.110165745,0.048255455,0.49874845,0.03405344,0.07256515,0.076969884,0.03350422,0.08539504,Non-African
558,j blum,2,blum,"GreaterEuropean,Jewish",0.015114644,0.00020813358,0.01863793,0.0118757365,0.018949853,0.2436344,0.08514432,0.5193135,0.023538595,0.00768196,0.008187224,0.003418047,0.0442956,Non-African
34,a karthikeyan,2,karthikeyan,"Asian,IndianSubContinent",8.991118e-06,1.27469675e-05,0.9982152,0.00011337265,0.0010980004,0.00015239161,9.7486365e-05,6.815992e-05,0.00013020495,1.4298449e-05,3.018763e-05,5.9054505e-06,5.3151332e-05,Non-African
725,k arvanitis,2,arvanitis,"GreaterEuropean,WestEuropean,Italian",0.0040622014,0.0050943065,0.010989862,0.014823924,0.004350957,0.19034147,0.039444398,0.010821796,0.09293596,0.023244146,0.16869979,0.43268603,0.002505138,Non-African
786,l amineddoleh,2,amineddoleh,"GreaterAfrican,Muslim",0.0006270017,0.0028245472,0.004862672,0.24305719,0.4557104,0.09280055,0.019717734,0.03812719,0.008964548,0.032775354,0.0052522267,0.07249475,0.022785818,African
31,a johansen,2,johansen,"GreaterEuropean,WestEuropean,Nordic",0.00039236667,0.00010133127,0.0008944159,0.00013947408,0.0046459297,0.0003727444,0.00031297922,0.000110009576,0.0024216527,0.0013028141,0.0007676194,0.00045448315,0.98808426,Non-African
1376,عبدالرحمن,2,عبدالرحمن,"GreaterEuropean,WestEuropean,French",0.10141289,0.034573793,0.06753772,0.01884485,0.07602663,0.079376794,0.076732874,0.051030524,0.14437929,0.06938638,0.059162654,0.14376366,0.077771865,Non-African
1375,ديفيد,2,ديفيد,"GreaterEuropean,WestEuropean,French",0.10141289,0.034573793,0.06753772,0.01884485,0.07602663,0.079376794,0.076732874,0.051030524,0.14437929,0.06938638,0.059162654,0.14376366,0.077771865,Non-African
1374,بوکوتيلو,2,بوکوتيلو,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,Non-African
8,a burashnikov,2,burashnikov,"GreaterEuropean,EastEuropean",4.8983853e-05,4.0003637e-05,0.004995195,9.573019e-05,0.013906489,0.0005571493,0.97115403,0.0074006175,0.00021762101,0.00012354286,9.381183e-05,8.697791e-05,0.0012799222,Non-African
9,a carol,2,carol,"GreaterEuropean,WestEuropean,French",0.0038586673,0.009616461,0.011417303,0.0018076159,0.014870284,0.23878469,0.004997148,0.08510995,0.4741343,0.0057858652,0.058875684,0.08882758,0.0019144993,Non-African
438,g cole,2,cole,"GreaterEuropean,British",0.004798002,0.0024861528,0.0017801893,0.0083641745,0.005448837,0.8182587,0.0042299116,0.04285579,0.048154905,0.0023821315,0.011720215,0.046165332,0.003355703,Non-African
432,g agamben,2,agamben,"GreaterEuropean,Jewish",0.004588078,0.0010166067,0.00054026645,0.15878958,0.008447527,0.29046223,0.007689031,0.35395896,0.022770187,0.02938227,0.030450372,0.030154856,0.061750013,Non-African
431,fx fauvelle,2,fauvelle,"GreaterEuropean,WestEuropean,French",9.433189e-05,1.4853338e-05,7.3354575e-05,0.00011478816,3.545342e-05,0.04098434,4.0474522e-05,6.002285e-05,0.9526689,5.0747112e-05,0.0017927374,0.0032614707,0.00080842664,Non-African
1367,вп новикова,2,новикова,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,Non-African
1366,вв мошкович,2,мошкович,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,Non-African
15,a dougherty,2,dougherty,"GreaterEuropean,British",0.0035971662,0.00020476575,0.000347006,0.0056051374,0.0022328733,0.8538945,0.002625968,0.0014323796,0.12458809,0.00045141942,0.0034477527,0.0010320065,0.0005409552,Non-African
16,a feller,2,feller,"GreaterEuropean,British",0.0029869652,0.0017486268,0.009943596,0.013906335,0.007091184,0.52014124,0.018713333,0.2778505,0.06716397,0.018600302,0.02584611,0.026907073,0.009100812,Non-African
1009,p andersen,2,andersen,"GreaterEuropean,WestEuropean,Nordic",0.00023256002,0.0005854057,0.00033374724,0.00031376132,0.00043501146,0.007149986,0.0013312106,0.001991284,0.0049795774,0.021289308,0.0012998524,0.005180359,0.9548779,Non-African
297,d prnjat,2,prnjat,"GreaterEuropean,British",0.002978466,0.0007308016,0.15349051,0.005735471,0.015041724,0.39550492,0.078118615,0.2512394,0.039317477,0.030653989,0.015492945,0.0039224294,0.0077733137,Non-African
299,d riga,2,riga,"GreaterEuropean,WestEuropean,Hispanic",0.00073427154,0.027569192,0.035056103,0.0077672075,0.009350261,0.0053531923,0.0111315455,0.014670916,0.083630025,0.018039374,0.52031815,0.2517228,0.014656874,Non-African
290,d milkovic,2,milkovic,"GreaterEuropean,EastEuropean",0.0014480387,0.0013726489,0.0030446693,0.006124413,0.0045681475,0.1491203,0.4821584,0.21975283,0.07867728,0.0012191569,0.03602143,0.015830161,0.0006626087,Non-African
1360,z hu,2,hu,"Asian,GreaterEastAsian,EastAsian",0.8917873,0.002656398,0.0065416195,0.003649118,0.01134143,0.05294499,0.002910438,0.0024786743,0.007828689,0.0032626893,0.005818226,0.006647668,0.0021327483,Non-African
1130,rn brown ii,2,brown ii,"GreaterEuropean,WestEuropean,Germanic",0.0008508685,0.00299599,0.00683931,0.0009087658,0.03514836,0.16044174,0.03997442,0.18505123,0.08542477,0.33656117,0.02943851,0.068263136,0.04810182,Non-African
730,k fitz gibbon,2,fitz gibbon,"GreaterEuropean,British",0.0011096715,0.0018928102,0.0022376468,0.0032558052,0.00083915755,0.55539805,0.0018364773,0.0091362,0.118374795,0.027066313,0.020997811,0.08645535,0.17139995,Non-African
1356,y zhang,2,zhang,"Asian,GreaterEastAsian,EastAsian",0.9922673,5.0448296e-05,0.0004432954,0.00014195147,0.00080613344,0.0015911259,0.0010973251,0.00020936757,0.0013145148,0.00023978873,0.0009880256,0.00011742362,0.0007333075,Non-African
444,g giusti,2,giusti,"GreaterEuropean,WestEuropean,Italian",0.0002078759,0.0001223204,0.00022086423,0.00090680405,0.0003969061,0.008813006,0.0069420184,0.0068948367,0.013382045,0.0005511744,0.33518738,0.62631696,5.7887843e-05,Non-African
728,k culbertson,2,culbertson,"GreaterEuropean,British",0.0016150278,0.0024730056,0.0008917589,0.0032998638,0.00011821526,0.9329382,0.0038507548,0.011757384,0.01110526,0.00073692715,0.008121396,0.0059860153,0.017106285,Non-African
541,i jones,2,jones,"GreaterEuropean,British",0.0016373625,0.0009776658,0.005729989,0.002444695,0.0024200797,0.9340544,0.0015574737,0.02219219,0.013045667,0.0010225876,0.008094664,0.003437482,0.0033858141,Non-African
67,a volante,2,volante,"GreaterEuropean,WestEuropean,French",0.002917826,0.0013775541,0.004715467,0.0042386213,0.0006551392,0.027136303,0.014372813,0.0068908716,0.47122887,0.08588257,0.0959027,0.27122274,0.013458402,Non-African
1171,s lorek,2,lorek,"GreaterEuropean,EastEuropean",0.00599275,0.0015380796,0.0043485966,0.013193529,0.009905415,0.11864976,0.4607663,0.1038468,0.108680606,0.03565161,0.053949185,0.05898652,0.024490846,Non-African
1142,s akerman,2,akerman,"GreaterEuropean,British",0.0034049312,0.00061034306,0.03160808,0.0028242546,0.012422734,0.8203956,0.012133388,0.057080816,0.011574149,0.003878524,0.038843986,0.002673851,0.0025493708,Non-African
110,am rady,2,rady,"Asian,IndianSubContinent",0.006565469,0.0012347146,0.28142112,0.010998419,0.03596848,0.2776841,0.0071473946,0.15907523,0.14576693,0.0026893048,0.0287356,0.036477227,0.006236025,Non-African
680,jh merryman,2,merryman,"GreaterEuropean,Jewish",0.0009911266,0.001219395,0.0016655426,0.00091283105,0.0039259247,0.40755382,0.031399854,0.4441439,0.039990135,0.005667056,0.052560914,0.009258614,0.00071086397,Non-African
389,en namhila,2,namhila,"Asian,IndianSubContinent",0.00151145,0.019510705,0.50034434,0.26313636,0.04561382,0.034979198,0.0076244264,0.07263358,0.0177906,0.0016810097,0.021088965,0.010942661,0.0031428484,Non-African
983,n nielsen,2,nielsen,"GreaterEuropean,WestEuropean,Nordic",0.00018595954,0.009824589,0.0004531939,0.0005138328,0.00017055399,0.045399085,0.0014993371,0.0084154215,0.0008745706,0.0063224705,0.00068243354,0.0030283357,0.92263025,Non-African
677,jg alger,2,alger,"GreaterEuropean,Jewish",0.0052882447,0.00157301,0.0018492831,0.005411213,0.13539986,0.26254228,0.018715207,0.31183913,0.059768368,0.07436069,0.05704456,0.025567153,0.040641002,Non-African
1293,v ginsburgh,2,ginsburgh,"GreaterEuropean,British",0.0043242946,0.0030055768,0.028255206,0.0023294427,0.0025803768,0.8783893,0.0013393152,0.055555947,0.0046100696,0.00028229877,0.013659035,0.003519365,0.0021497852,Non-African
1317,w hamilton,2,hamilton,"GreaterEuropean,British",0.0009961297,0.0012278695,0.012599099,0.006609116,0.008020368,0.7630515,0.0038193874,0.009676394,0.1681127,0.0020001398,0.011854048,0.0028162987,0.009216837,Non-African
97,aj tajik,2,tajik,"GreaterAfrican,Muslim",0.016349629,0.019834507,0.17577651,0.03719986,0.6372331,0.025418192,0.013277094,0.059297692,0.0049683116,0.000527869,0.001942468,0.0027029894,0.0054718605,African
115,ap act,2,act,"GreaterEuropean,British",0.01592656,0.024783984,0.10974847,0.022386018,0.03819911,0.32743663,0.06741078,0.09498269,0.123296484,0.02866357,0.047580384,0.07925404,0.020331303,Non-African
674,jf chuchiak iv,2,chuchiak iv,"GreaterAfrican,Muslim",0.00209616,0.0006919935,0.22361432,0.013972236,0.5987195,0.016623864,0.03589613,0.07963741,0.0148029,0.0058005615,0.00172547,0.0052615507,0.0011578547,African
806,l ma,2,ma,"Asian,GreaterEastAsian,EastAsian",0.857271,0.0122946575,0.00091588986,0.004181074,0.0010790456,0.029146044,0.008552152,0.0032826595,0.047533102,0.005725592,0.0072513577,0.019235034,0.003532291,Non-African
553,j acord,2,acord,"GreaterEuropean,British",0.0032349832,0.0019993137,0.0067553073,0.0025762564,0.009951144,0.5659984,0.014738974,0.0818389,0.25638473,0.014652989,0.022729985,0.018275382,0.0008636557,Non-African
1116,rj cox,2,cox,"GreaterEuropean,British",0.0018588321,0.002016316,0.0012401801,0.001529792,0.0024238632,0.9440694,0.0009174857,0.014610191,0.01671775,0.00012106862,0.011554857,0.0025548292,0.00038546743,Non-African
105,am blackman,2,blackman,"GreaterEuropean,British",0.00059473544,0.0027365594,0.00047696635,0.0010711978,0.0011366882,0.6124157,0.01367913,0.33967328,0.0072339,0.009084279,0.0084326975,0.0030018757,0.00046314197,Non-African
