,surname,count,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",race,african
3066,decker,1,0.005876481,0.0048588146,0.018343057,0.0062477724,0.0015836499,0.23173787,0.044928323,0.13594638,0.13450551,0.28463078,0.110750966,0.009382815,0.011207556,"GreaterEuropean,WestEuropean,Germanic",Non-African
3067,declares,1,0.007950919,0.0021392321,0.015000873,0.0063704085,0.00052864343,0.41481334,0.00093557703,0.0029509019,0.5086133,0.004084325,0.021889396,0.013136897,0.0015862214,"GreaterEuropean,WestEuropean,French",Non-African
3068,deep,1,0.13812217,0.012615625,0.06899416,0.02205985,0.053898063,0.47920883,0.028102018,0.06431987,0.032042757,0.0080328565,0.020235127,0.045635898,0.026732817,"GreaterEuropean,British",Non-African
3069,dee’s,1,0.056992784,0.005145267,0.047115795,0.02579513,0.12477497,0.31355354,0.026143407,0.049246885,0.18699014,0.0544769,0.06103993,0.008756688,0.03996864,"GreaterEuropean,British",Non-African
3070,default,1,5.4177603e-05,9.050187e-06,0.00079318037,0.00060816,0.0015695263,0.016704611,0.0240529,0.0017538158,0.94698614,0.003179787,0.0010297858,0.0011080235,0.0021509267,"GreaterEuropean,WestEuropean,French",Non-African
3071,degas originally,1,0.006271736,0.0010421311,0.0037121088,0.007688123,0.006465703,0.08071205,0.002900352,0.0017134311,0.73186547,0.0009404187,0.06142012,0.095150456,0.00011796977,"GreaterEuropean,WestEuropean,French",Non-African
3072,degeneres,1,0.0031058765,0.0006455903,0.011232469,0.012029056,0.0019248876,0.11737845,0.01157626,0.02880877,0.48255447,0.18883868,0.1055275,0.024136912,0.012241058,"GreaterEuropean,WestEuropean,French",Non-African
3073,del hallazgo,1,0.00015325387,0.0013153215,9.460201e-05,0.0012132187,0.0036146068,0.0072572245,0.0005368301,0.008329905,0.010050481,0.0002529287,0.057666507,0.9094508,6.432546e-05,"GreaterEuropean,WestEuropean,Italian",Non-African
3074,del sarto 's,1,0.001589804,0.059511207,0.23326597,0.020877749,0.17344916,0.0840722,0.0019567916,0.025036318,0.019786142,0.00017156181,0.2528383,0.12736511,7.9677506e-05,"GreaterEuropean,WestEuropean,Hispanic",Non-African
3075,de paume architects,1,0.00053830916,0.009405927,0.016763048,0.0029967346,0.010741052,0.29102302,0.08130893,0.040754132,0.40980554,0.030932112,0.058210414,0.039960273,0.0075604133,"GreaterEuropean,WestEuropean,French",Non-African
3076,de nekhbet,1,0.00047095455,0.00037644364,0.0013170908,0.00045697988,0.0064571346,0.12727392,0.014258115,0.0043183067,0.7953979,0.0123779215,0.0054291617,0.0056231497,0.02624298,"GreaterEuropean,WestEuropean,French",Non-African
3077,delacroix musee,1,0.0003285813,0.00035178754,0.0005469938,0.008792195,0.00033237974,0.014911172,0.001459279,0.0008673898,0.94303185,0.009477887,0.0057641594,0.010132897,0.0040033865,"GreaterEuropean,WestEuropean,French",Non-African
3078,de michelangelo,1,0.00010169829,0.0036843047,0.008709201,0.0021749,0.0014985364,0.0648925,0.0009777483,0.029214848,0.090670116,0.006044899,0.7178533,0.0737801,0.00039796182,"GreaterEuropean,WestEuropean,Hispanic",Non-African
3079,de khnoum,1,0.00453821,0.0010979977,0.012947823,0.115731716,0.23778479,0.11953034,0.02003622,0.013851165,0.27919802,0.10321678,0.03287927,0.0073441467,0.051843595,"GreaterEuropean,WestEuropean,French",Non-African
3080,de l,1,0.068638965,0.0070497035,0.093601875,0.038278684,0.10636924,0.14774331,0.02293169,0.039427873,0.35660005,0.013025229,0.052733112,0.029927662,0.023672512,"GreaterEuropean,WestEuropean,French",Non-African
3081,de l',1,0.002754705,0.0066601792,0.03920961,0.19856603,0.04200548,0.22866619,0.0028606136,0.013153644,0.14839591,0.022481017,0.20409319,0.05480932,0.036344193,"GreaterEuropean,British",Non-African
3082,de l'environnement,1,1.522398e-05,1.9536728e-06,2.9404153e-05,9.576299e-05,2.3702074e-05,0.004051202,3.7672307e-05,1.3937811e-05,0.9947241,9.672277e-05,0.00019640653,0.0005823397,0.00013145442,"GreaterEuropean,WestEuropean,French",Non-African
3083,de l'ile et,1,0.0020490016,0.0005751927,0.005755908,0.019973146,0.007444278,0.18563195,0.0006181914,0.005570803,0.5200719,0.0061714263,0.22199142,0.02283321,0.0013135182,"GreaterEuropean,WestEuropean,French",Non-African
3084,de l'interieur du,1,0.00025629436,8.338859e-05,0.0003064283,0.0055938745,0.00023450785,0.020091956,0.0016673577,0.0030735373,0.8601021,0.019163115,0.08559805,0.0035165227,0.00031271784,"GreaterEuropean,WestEuropean,French",Non-African
3085,de la chapelle,1,0.0002058659,6.641064e-05,0.0002349684,0.00019667142,0.00018880349,0.0764,0.00011165634,0.0011943085,0.89731747,0.00053834706,0.016929688,0.0063309046,0.00028488744,"GreaterEuropean,WestEuropean,French",Non-African
3086,de la citadelle,1,0.00038961103,0.00040903143,0.0002482773,0.00027716253,0.0002738614,0.14529099,0.0001320947,0.0021844187,0.8100596,0.0011886846,0.031301692,0.0075563556,0.000688202,"GreaterEuropean,WestEuropean,French",Non-African
3087,de la mode,1,0.00076711335,0.0031385683,0.0020274809,0.0008299672,0.0016986594,0.06001709,0.0031041082,0.00997432,0.6801309,0.00828283,0.19713098,0.023055278,0.009842602,"GreaterEuropean,WestEuropean,French",Non-African
3088,de la momification,1,0.0010997026,0.06624349,0.008138415,0.010119015,0.013717428,0.09833864,0.0018321362,0.022406692,0.16042426,0.0071449364,0.22306342,0.3731471,0.0143247275,"GreaterEuropean,WestEuropean,Italian",Non-African
3089,de la suite,1,0.0004105498,0.019192614,0.004671381,0.00039926078,0.0010570004,0.095133305,0.0006208054,0.029214814,0.5845525,0.005539525,0.19659358,0.061011083,0.0016035918,"GreaterEuropean,WestEuropean,French",Non-African
3090,de laplace,1,0.002147773,0.0026799622,0.003721483,0.0011234578,0.0028203446,0.34458375,0.0005510149,0.0056831734,0.56749415,0.0036567322,0.0075958194,0.052772824,0.005169594,"GreaterEuropean,WestEuropean,French",Non-African
3091,de las,1,0.0004467355,0.00046671747,0.010178544,0.0007443586,0.008655308,0.3051777,0.0017664242,0.057221908,0.4075267,0.012344482,0.18356746,0.007396476,0.00450723,"GreaterEuropean,WestEuropean,French",Non-African
3092,de lat,1,0.0012008088,0.00072991307,0.0061709853,0.00059565017,0.009335695,0.24731724,0.0006462063,0.0068607843,0.67729145,0.0053379205,0.0070466804,0.03574665,0.0017199824,"GreaterEuropean,WestEuropean,French",Non-African
3093,de louqsor,1,0.00061983924,0.0042417366,0.0038188898,0.0013387697,0.002631266,0.5018082,0.0011428276,0.008062785,0.35648805,0.0081491675,0.09417428,0.01673633,0.0007877768,"GreaterEuropean,British",Non-African
3094,de l’air,1,0.0005100418,0.0050024106,0.001272739,0.0020903186,0.0010646193,0.36475646,0.0005038545,0.0050666803,0.5843491,0.001043103,0.017642386,0.014995115,0.0017032176,"GreaterEuropean,WestEuropean,French",Non-African
3095,de l’armee,1,0.0052429964,0.003623024,0.00087082956,0.0006874528,0.0006460137,0.661314,0.0006333601,0.0041031074,0.28278777,0.00073687185,0.02959619,0.009379516,0.00037888504,"GreaterEuropean,British",Non-African
3096,de l’ecriture,1,0.003221931,0.021577362,0.0030743312,0.0020792542,0.0031108314,0.20275635,0.0010545688,0.009841965,0.60647225,0.0031570834,0.10385258,0.03951085,0.0002906022,"GreaterEuropean,WestEuropean,French",Non-African
3097,de l’institut francais,1,0.0002550453,0.002889812,0.0019866454,0.0013551343,0.0010076483,0.015894188,0.00025929985,0.0010662633,0.68078864,0.01992221,0.1745136,0.09927981,0.00078171276,"GreaterEuropean,WestEuropean,French",Non-African
3098,de mariemont,1,0.00021824092,0.0006748115,0.00024362397,0.00033006503,0.00042906636,0.061612785,0.0008287153,0.0019113612,0.9094088,0.0016264856,0.0035731993,0.017801696,0.0013411527,"GreaterEuropean,WestEuropean,French",Non-African
3099,de marigny,1,0.0014271204,0.001752984,0.00230684,0.0012883235,0.00022050289,0.19424795,0.00088746136,0.0024668449,0.695325,0.0027524,0.0048359158,0.0915089,0.0009796591,"GreaterEuropean,WestEuropean,French",Non-African
3100,delacroix 's,1,0.002096382,0.0008337237,0.040443625,0.12182847,0.0015976329,0.49360687,0.012733875,0.015093292,0.2511216,0.0031921638,0.008581385,0.043482848,0.0053880224,"GreaterEuropean,British",Non-African
3101,delbourgo,1,0.0017472935,0.0012737624,0.0061020395,0.0955723,0.04807001,0.028349515,0.022137012,0.013499778,0.49520487,0.0012638029,0.2587554,0.02775613,0.00026811732,"GreaterEuropean,WestEuropean,French",Non-African
3102,donaldson,1,0.00026147618,0.0006947034,0.0008959601,0.00077494374,0.00018693865,0.93624884,0.0045100236,0.02101118,0.012518313,0.00025703845,0.0021806762,0.0057500135,0.014710051,"GreaterEuropean,British",Non-African
3103,dietmar,1,0.0018410687,0.0020125879,0.014919848,0.0442019,0.017272502,0.12755129,0.054667246,0.40530506,0.07208097,0.075344235,0.12896462,0.029891832,0.025946833,"GreaterEuropean,Jewish",Non-African
3104,digg,1,0.00856184,0.003912755,0.06286478,0.0021861973,0.010244489,0.8904858,0.00071875245,0.0048635076,0.0041468344,0.0009034558,0.007918992,0.0017120446,0.0014805014,"GreaterEuropean,British",Non-African
3105,diggs-hyatt contact,1,0.007161496,0.005304422,0.0046545267,0.0016595918,0.0005271904,0.95148236,0.00211052,0.0020070646,0.004065,0.0017282569,0.0045012766,0.009280768,0.0055175414,"GreaterEuropean,British",Non-African
3106,dim,1,0.06956444,0.0037049123,0.19336039,0.040913418,0.24335696,0.11493253,0.009304866,0.016258126,0.12946978,0.020237224,0.029647645,0.037670635,0.09157909,"GreaterAfrican,Muslim",African
3107,diop,1,0.00749454,0.002378161,0.0052118106,0.17397016,0.015710589,0.13190891,0.0057036118,0.062773034,0.44257045,0.0011239505,0.12939945,0.02021196,0.001543311,"GreaterEuropean,WestEuropean,French",Non-African
3108,dir,1,0.006983952,0.000740823,0.062208712,0.19204411,0.26664734,0.295634,0.0042271093,0.026933193,0.087980434,0.0018366225,0.039948795,0.005570153,0.009244765,"GreaterEuropean,British",Non-African
3109,directors date,1,0.004439622,0.0013250686,0.011433939,0.0040532583,0.0061484645,0.5366879,0.0068295393,0.0065710577,0.048591774,0.00596711,0.011259982,0.33347377,0.023218542,"GreaterEuropean,British",Non-African
3110,disco,1,0.0044193952,0.00027507567,0.041141815,0.013986082,0.0028003503,0.10380649,0.0017367429,0.04384369,0.16536617,0.0025583792,0.093504235,0.5228893,0.0036721781,"GreaterEuropean,WestEuropean,Italian",Non-African
3111,disposal cost obligations,1,0.0056430493,0.020035854,0.0047366126,0.004612925,0.12643239,0.2344144,0.011385493,0.013876019,0.02537069,0.015898244,0.04226915,0.4929431,0.0023820898,"GreaterEuropean,WestEuropean,Italian",Non-African
3112,dit,1,0.0035758216,0.0026205117,0.2643199,0.12999213,0.07539125,0.19346726,0.007966995,0.020557178,0.14867821,0.008468109,0.08197189,0.032650303,0.03034039,"Asian,IndianSubContinent",Non-African
3113,djenovic,1,0.00036634086,0.00038734658,0.000977975,0.0032577284,0.0037206556,0.025418786,0.07289809,0.0974411,0.71753776,0.0022160274,0.06350797,0.011638298,0.0006318786,"GreaterEuropean,WestEuropean,French",Non-African
3114,djindjian,1,0.001281329,0.00032717807,0.00064637966,0.42454803,0.033861727,0.041292455,0.0037062096,0.010506875,0.43396026,0.00457909,0.04130817,0.0033493687,0.0006329053,"GreaterEuropean,WestEuropean,French",Non-African
3115,documentary,1,0.004504702,0.0014241963,0.0020620213,0.0017979799,0.0060533336,0.48506448,0.0026581036,0.020650772,0.34903857,0.011720336,0.08853969,0.02637415,0.00011178298,"GreaterEuropean,British",Non-African
3116,documento,1,0.008598025,0.008173461,0.0050755665,0.011496944,0.00052573835,0.06965833,0.0021678011,0.013417904,0.01390688,0.0028689618,0.7748543,0.08851008,0.0007460649,"GreaterEuropean,WestEuropean,Hispanic",Non-African
3117,dodd,1,0.0024673413,0.0036308093,0.011854629,0.011873433,0.00553852,0.85229737,0.0032815614,0.04568667,0.0031191322,0.003509921,0.017474294,0.034817647,0.004448586,"GreaterEuropean,British",Non-African
3118,doge bucintoro,1,0.004785904,0.011284442,7.380803e-05,0.00013717292,0.00013776668,0.042834893,0.00039923596,0.0014115368,0.017292017,0.002062965,0.07576094,0.8435801,0.00023923678,"GreaterEuropean,WestEuropean,Italian",Non-African
3119,doges,1,0.01279132,0.0014317589,0.008145528,0.0057539567,0.0018610347,0.8181918,0.007290409,0.07309188,0.018517429,0.007166763,0.01464201,0.016893039,0.014223148,"GreaterEuropean,British",Non-African
3120,dogwatch,1,0.0016749596,3.5305762e-05,0.019244794,0.22019601,0.013467146,0.64508635,0.010213671,0.02030193,0.024956837,0.030798336,0.010194437,0.0032357604,0.0005944914,"GreaterEuropean,British",Non-African
3121,doi,1,0.010667269,0.68829435,0.025776813,0.050104216,0.006654104,0.012886355,0.0005696148,0.003802148,0.06824497,0.021228341,0.01337522,0.09091269,0.007483929,"Asian,GreaterEastAsian,Japanese",Non-African
3122,dokolo,1,0.018200146,0.010949764,0.0032578134,0.39434174,0.011368978,0.0722276,0.2976599,0.03208179,0.019028218,0.0025055083,0.03179298,0.10593243,0.0006531242,"GreaterAfrican,Africans",African
3123,dolak,1,0.0030554899,0.002761419,0.034113724,0.07462455,0.08182396,0.08871054,0.3616031,0.14314768,0.052022148,0.056125876,0.024011103,0.0552609,0.02273938,"GreaterEuropean,EastEuropean",Non-African
3124,dominique,1,0.006930376,0.116750725,0.018204734,0.13230048,0.05739541,0.06776786,0.03635767,0.16377528,0.08335429,0.030612033,0.2566831,0.02973784,0.00013024619,"GreaterEuropean,WestEuropean,Hispanic",Non-African
3125,dietrich,1,0.008863837,0.0023504023,0.005007382,0.013413923,0.012583402,0.12223223,0.15423428,0.07865149,0.1266492,0.36394408,0.055803873,0.04973056,0.006535315,"GreaterEuropean,WestEuropean,Germanic",Non-African
3126,dickson,1,0.00079952093,0.0016122267,0.0015326292,0.00365003,0.00021074005,0.92477256,0.00034010987,0.0049807155,0.016118886,0.0022071882,0.037751865,0.0033583797,0.0026651195,"GreaterEuropean,British",Non-African
3127,dell amore,1,0.0012160006,0.012120943,0.0004990267,0.0012620715,0.0009890127,0.015390649,0.00048553981,0.016686836,0.02844449,0.001500172,0.27262703,0.648244,0.00053416187,"GreaterEuropean,WestEuropean,Italian",Non-African
3128,dickens,1,0.010648306,0.001918855,0.016124764,0.0035818825,0.0005175513,0.8735979,0.0004839975,0.003995926,0.021103835,0.044098787,0.019265516,0.0019745692,0.0026880018,"GreaterEuropean,British",Non-African
3129,delphi greece,1,0.008677861,0.0039767744,0.009951612,0.004178961,0.028576294,0.66127545,0.019022133,0.017979624,0.07880811,0.022212785,0.01474818,0.073174916,0.057417274,"GreaterEuropean,British",Non-African
3130,delta,1,0.0056085307,0.0036739747,0.064426646,0.067048304,0.0881302,0.03092359,0.07038134,0.02958892,0.1922843,0.022901982,0.17732418,0.22066072,0.027047224,"GreaterEuropean,WestEuropean,Italian",Non-African
3131,delubicz,1,0.0076670726,0.0031903868,0.0010545781,0.00084948115,0.012661107,0.054623567,0.4178638,0.3625616,0.028653208,0.020527344,0.042255815,0.047094304,0.0009977377,"GreaterEuropean,EastEuropean",Non-African
3132,dem zur kenntnis,1,0.00032173956,0.00057219196,0.022328733,0.006702559,0.6486751,0.046924923,0.004320479,0.06998415,0.04883498,0.03078024,0.0669177,0.040842704,0.012794529,"GreaterAfrican,Muslim",African
3133,demands,1,0.0031383964,0.001719573,0.0021251154,0.0016290126,0.004947459,0.521388,0.007045561,0.025159132,0.3804937,0.005477779,0.0040914454,0.01392241,0.028862553,"GreaterEuropean,British",Non-African
3134,demarsin,1,0.000135076,0.0004887533,0.0060029947,0.02443706,0.18238166,0.064340994,0.47392908,0.043873973,0.14518873,0.013177791,0.0039905193,0.015061505,0.026991878,"GreaterEuropean,EastEuropean",Non-African
3135,den bearbeitungslink,1,0.0028495102,0.0037228686,0.0002682575,0.0013617284,0.0024656174,0.019539805,0.10111918,0.055663966,0.28783885,0.3988395,0.06670027,0.03142462,0.028205782,"GreaterEuropean,WestEuropean,Germanic",Non-African
3136,denfert-rochereau place,1,0.0035517113,0.0006920968,0.00086664537,0.0033078543,0.006437105,0.63232106,0.00090548035,0.011374454,0.30615643,0.0014438672,0.0091311885,0.02347023,0.00034174343,"GreaterEuropean,British",Non-African
3137,denham hugh clapperton,1,0.0045647263,0.0039319303,0.0067404276,0.0017831175,0.002354245,0.7139412,0.0093932245,0.105284184,0.026499141,0.027659427,0.07687777,0.0092453165,0.011725262,"GreaterEuropean,British",Non-African
3138,dennis madoni jason,1,0.0006581882,0.025331479,0.060353156,0.02769879,0.012115757,0.13846706,0.011687005,0.0504452,0.21648005,0.009610301,0.19232546,0.25341657,0.0014110965,"GreaterEuropean,WestEuropean,Italian",Non-African
3139,dentzer,1,0.0025933709,0.0059408937,0.0025344722,0.006580379,0.0045009996,0.08184625,0.061396856,0.2688403,0.20648582,0.1930145,0.12102873,0.028869525,0.01636797,"GreaterEuropean,Jewish",Non-African
3140,der,1,0.020416185,0.0042878734,0.15309803,0.011848923,0.07271246,0.23632848,0.08135233,0.033859946,0.11186819,0.011972976,0.021600945,0.013106241,0.2275475,"GreaterEuropean,British",Non-African
3141,der welt,1,0.0068568788,0.0011083155,0.00065263495,0.003932748,0.0036041304,0.13566756,0.018497448,0.008856535,0.08775612,0.6935199,0.013669654,0.009146443,0.016731596,"GreaterEuropean,WestEuropean,Germanic",Non-African
3142,des antiquites,1,8.876371e-05,0.0105028,0.0026205366,0.0023474942,0.00075766625,0.0019753196,0.00060444564,0.017530465,0.036358465,0.0010749965,0.91036266,0.015748147,2.8088982e-05,"GreaterEuropean,WestEuropean,Hispanic",Non-African
3143,des gegenstands,1,0.0049695848,0.0014731213,0.007081152,0.0012590766,0.00075154763,0.15722217,0.00881702,0.041282557,0.6498607,0.020777006,0.002598311,0.029094238,0.07481343,"GreaterEuropean,WestEuropean,French",Non-African
3144,detail,1,0.00020140536,0.0003927008,0.14080274,0.00915146,0.074564464,0.02310638,0.015489577,0.074375905,0.6288147,0.004743596,0.0117911,0.0035814159,0.012984681,"GreaterEuropean,WestEuropean,French",Non-African
3145,details,1,0.0044595343,0.0021843666,0.026967939,0.0041713924,0.06580742,0.09841701,0.049657542,0.12912673,0.5632414,0.011137193,0.026942823,0.0044049863,0.013481726,"GreaterEuropean,WestEuropean,French",Non-African
3146,deutschland,1,0.004143093,0.00026666053,0.0028586164,0.00019540546,0.00025009693,0.10968169,0.12236075,0.1185354,0.22848494,0.38279358,0.0074048573,0.0024316064,0.020593336,"GreaterEuropean,WestEuropean,Germanic",Non-African
3147,deutschlands,1,0.0060551804,0.0017313592,0.004194131,0.0002891386,0.0007489032,0.1387793,0.023398468,0.16069238,0.5483908,0.07331337,0.004205436,0.020547904,0.01765357,"GreaterEuropean,WestEuropean,French",Non-African
3148,diane,1,0.014058888,0.0020838168,0.025550371,0.3291777,0.027786842,0.06638739,0.026267227,0.1549639,0.08398559,0.0014955824,0.14577048,0.120814525,0.0016576421,"GreaterAfrican,Africans",African
3149,dicaprio,1,0.00015487244,0.001087226,0.0004753427,0.00040294364,0.00049330294,0.013627334,0.00039304528,0.0038287733,0.026431829,0.0012204231,0.035578012,0.9162694,3.747452e-05,"GreaterEuropean,WestEuropean,Italian",Non-African
3150,carlo,1,0.0009262375,0.000574306,0.002888868,0.002061834,0.0031090586,0.054794583,0.009504655,0.101310246,0.05003033,0.0137958545,0.31078762,0.44179136,0.00842502,"GreaterEuropean,WestEuropean,Italian",Non-African
3151,cards,1,0.02491318,0.014468607,0.0035959904,0.0020786386,0.003954473,0.85774815,0.005742303,0.054197405,0.017502267,0.0025426953,0.0056981593,0.0034263507,0.004131744,"GreaterEuropean,British",Non-African
3152,mitter,1,0.002513038,0.0010751493,0.01112423,0.004735189,0.0024142864,0.8699708,0.008580897,0.054184284,0.024097232,0.004221281,0.007980138,0.007522962,0.0015805187,"GreaterEuropean,British",Non-African
3153,applbaum,1,0.0023394555,0.0008259265,0.00026463618,0.0006308881,0.0036450224,0.08088584,0.038589086,0.73995626,0.044341445,0.051267967,0.020622054,0.00825225,0.008379199,"GreaterEuropean,Jewish",Non-African
3154,antzelevitch,1,0.00092059444,0.0006494482,0.00020426112,0.0009751576,0.0034016746,0.044928446,0.12901498,0.610682,0.10253501,0.015254097,0.068444036,0.016428016,0.006562223,"GreaterEuropean,Jewish",Non-African
